timestamp,team_id,emp_hash,rating_1to5,comment_text
2025-07-11,FIN-OPS,62c15799ac06,4,Good learning last week
2025-07-11,FIN-OPS,bbcdb08ce147,4,Too many alerts this sprint
2025-07-11,FIN-OPS,6b67e9d9008f,4,Too many alerts this sprint
2025-07-11,CS-SUPPORT,d4bddd8e65f9,4,Good learning last week
2025-07-11,CS-SUPPORT,cab95421fd1d,2,Good learning last week
2025-07-11,CS-SUPPORT,3c072731233c,3,Workload spiking near deadlines
2025-07-11,CS-SUPPORT,748bdcbbdc1c,4,Culture improving
2025-07-11,CS-SUPPORT,c9202ac25327,4,Manager support is decent
2025-07-11,CS-SUPPORT,76e54f039797,3,Workload spiking near deadlines
2025-07-11,CS-SUPPORT,dacbf99a38e0,3,Need career path clarity
2025-07-12,ENG-PLATFORM,79af63685d2c,5,Good learning last week
2025-07-12,ENG-PLATFORM,661e62e71408,3,Culture improving
2025-07-12,ENG-PLATFORM,d07953451aaf,5,Workload spiking near deadlines
2025-07-12,ENG-PLATFORM,192db8c7278c,2,Good learning last week
2025-07-12,ENG-PLATFORM,f905c3dc0105,5,Workload spiking near deadlines
2025-07-12,ENG-PLATFORM,192db8c7278c,3,Need career path clarity
2025-07-12,ENG-PLATFORM,9ce55b01d9e6,3,Workload spiking near deadlines
2025-07-12,ENG-PLATFORM,730a5bbebc37,4,Payroll cutoff confusion
2025-07-12,ENG-PLATFORM,1d8dcb5ae205,5,Too many alerts this sprint
2025-07-12,ENG-PLATFORM,9ce55b01d9e6,2,Workload spiking near deadlines
2025-07-12,ENG-PLATFORM,29b97656e8ee,4,Manager support is decent
2025-07-12,ENG-PLATFORM,f86dad4f99d0,3,Too many alerts this sprint
2025-07-12,RISK-OPS,a170dfe93b1c,4,Payroll cutoff confusion
2025-07-12,RISK-OPS,f1089229977a,2,Payroll cutoff confusion
2025-07-12,RISK-OPS,e505b4d1a379,2,Manager support is decent
2025-07-12,RISK-OPS,b6e5a7ed9cea,2,Payroll cutoff confusion
2025-07-12,RISK-OPS,a170dfe93b1c,3,Waiting on reimbursement
2025-07-12,RISK-OPS,a2bcde3c7acd,3,Too many alerts this sprint
2025-07-12,RISK-OPS,ba0d2fb77d37,2,Waiting on reimbursement
2025-07-12,RISK-OPS,c9b13c274f47,3,Need career path clarity
2025-07-12,RISK-OPS,0b75213cac95,3,Manager support is decent
2025-07-12,RISK-OPS,7e3d8f1cdd95,2,Waiting on reimbursement
2025-07-12,RISK-OPS,999a20965980,3,Culture improving
2025-07-12,RISK-OPS,6b67e9d9008f,2,Workload spiking near deadlines
2025-07-12,FIN-OPS,50567a292335,3,Payroll cutoff confusion
2025-07-12,FIN-OPS,661e62e71408,3,Culture improving
2025-07-12,FIN-OPS,29b97656e8ee,4,Workload spiking near deadlines
2025-07-12,FIN-OPS,813efa59f985,5,Culture improving
2025-07-12,FIN-OPS,fe3dcaec9a4a,3,Workload spiking near deadlines
2025-07-12,FIN-OPS,64223f098aad,2,Payroll cutoff confusion
2025-07-12,FIN-OPS,4697a4eb35b0,3,Need career path clarity
2025-07-12,FIN-OPS,76e54f039797,4,Too many alerts this sprint
2025-07-12,FIN-OPS,fe3dcaec9a4a,2,Too many alerts this sprint
2025-07-12,CS-SUPPORT,c9b13c274f47,3,Good learning last week
2025-07-12,CS-SUPPORT,999a20965980,4,Waiting on reimbursement
2025-07-12,CS-SUPPORT,1f903ca452ec,5,Culture improving
2025-07-12,CS-SUPPORT,e0b3852f9439,5,Payroll cutoff confusion
2025-07-12,CS-SUPPORT,661e62e71408,4,Good learning last week
2025-07-12,CS-SUPPORT,c441c44213ed,3,Manager support is decent
2025-07-12,CS-SUPPORT,874fefaa4a1c,4,Culture improving
2025-07-12,CS-SUPPORT,1acf7e8fda5e,4,Manager support is decent
2025-07-12,CS-SUPPORT,43f3618fdbad,4,Good learning last week
2025-07-12,CS-SUPPORT,2f0472885eaa,4,Waiting on reimbursement
2025-07-13,ENG-PLATFORM,3e500fa1f2aa,4,Payroll cutoff confusion
2025-07-13,ENG-PLATFORM,d048f004ae50,5,Good learning last week
2025-07-13,ENG-PLATFORM,c9202ac25327,4,Payroll cutoff confusion
2025-07-13,ENG-PLATFORM,594548490b12,4,Payroll cutoff confusion
2025-07-13,ENG-PLATFORM,65eb7ae11d36,2,Payroll cutoff confusion
2025-07-13,ENG-PLATFORM,c2b2121c35da,4,Need career path clarity
2025-07-13,ENG-PLATFORM,1f903ca452ec,4,Workload spiking near deadlines
2025-07-13,RISK-OPS,41a64d7e9787,3,Workload spiking near deadlines
2025-07-13,RISK-OPS,48e277f16eab,3,Workload spiking near deadlines
2025-07-13,RISK-OPS,62c15799ac06,2,Manager support is decent
2025-07-13,RISK-OPS,12c12b2693f2,3,Culture improving
2025-07-13,RISK-OPS,796b367c6c03,2,Workload spiking near deadlines
2025-07-13,RISK-OPS,6b67e9d9008f,2,Payroll cutoff confusion
2025-07-13,RISK-OPS,4d781f77977b,3,Need career path clarity
2025-07-13,RISK-OPS,1d8dcb5ae205,2,Need career path clarity
2025-07-13,RISK-OPS,df83c83b6759,3,Payroll cutoff confusion
2025-07-13,RISK-OPS,a5412d220b3e,3,Need career path clarity
2025-07-13,RISK-OPS,ebf98a19cb32,4,Waiting on reimbursement
2025-07-13,RISK-OPS,cb0c50916267,3,Manager support is decent
2025-07-13,FIN-OPS,f905c3dc0105,4,Waiting on reimbursement
2025-07-13,FIN-OPS,35f8c8fe812a,3,Workload spiking near deadlines
2025-07-13,FIN-OPS,661e62e71408,2,Too many alerts this sprint
2025-07-13,FIN-OPS,788047dafc58,5,Need career path clarity
2025-07-13,FIN-OPS,f905c3dc0105,4,Good learning last week
2025-07-13,FIN-OPS,cab95421fd1d,4,Culture improving
2025-07-13,FIN-OPS,cd4dd1beb52b,3,Good learning last week
2025-07-13,CS-SUPPORT,4d781f77977b,5,Need career path clarity
2025-07-13,CS-SUPPORT,c9b13c274f47,2,Good learning last week
2025-07-13,CS-SUPPORT,a6acc0407327,2,Manager support is decent
2025-07-13,CS-SUPPORT,0cd6d1f6eb44,2,Payroll cutoff confusion
2025-07-13,CS-SUPPORT,0cd6d1f6eb44,5,Workload spiking near deadlines
2025-07-13,CS-SUPPORT,cab95421fd1d,5,Workload spiking near deadlines
2025-07-14,ENG-PLATFORM,367e82d0c267,3,Good learning last week
2025-07-14,ENG-PLATFORM,661e62e71408,2,Waiting on reimbursement
2025-07-14,ENG-PLATFORM,118ef7411dbd,3,Good learning last week
2025-07-14,ENG-PLATFORM,063b54898bc9,5,Culture improving
2025-07-14,ENG-PLATFORM,2f0472885eaa,4,Culture improving
2025-07-14,ENG-PLATFORM,431c4fe44efd,3,Waiting on reimbursement
2025-07-14,ENG-PLATFORM,67edb7a8e8fe,4,Good learning last week
2025-07-14,ENG-PLATFORM,9f77826ebed3,3,Too many alerts this sprint
2025-07-14,ENG-PLATFORM,43f3618fdbad,4,Waiting on reimbursement
2025-07-14,ENG-PLATFORM,19b347aa0cd3,5,Need career path clarity
2025-07-14,ENG-PLATFORM,51a8a8a6b734,4,Workload spiking near deadlines
2025-07-14,RISK-OPS,a170dfe93b1c,3,Culture improving
2025-07-14,RISK-OPS,796b367c6c03,3,Need career path clarity
2025-07-14,RISK-OPS,cd4dd1beb52b,3,Need career path clarity
2025-07-14,RISK-OPS,1d8dcb5ae205,4,Payroll cutoff confusion
2025-07-14,RISK-OPS,431c4fe44efd,2,Too many alerts this sprint
2025-07-14,RISK-OPS,ba353c5af803,2,Payroll cutoff confusion
2025-07-14,RISK-OPS,d5d2de92b85b,2,Need career path clarity
2025-07-14,RISK-OPS,e0b3852f9439,4,Waiting on reimbursement
2025-07-14,RISK-OPS,50567a292335,2,Too many alerts this sprint
2025-07-14,RISK-OPS,a6acc0407327,3,Manager support is decent
2025-07-14,FIN-OPS,1c3cb3049c90,3,Manager support is decent
2025-07-14,FIN-OPS,f905c3dc0105,5,Good learning last week
2025-07-14,FIN-OPS,fe2a70fdf392,3,Need career path clarity
2025-07-14,FIN-OPS,41a64d7e9787,4,Workload spiking near deadlines
2025-07-14,FIN-OPS,a5412d220b3e,2,Good learning last week
2025-07-14,FIN-OPS,c5b54be832cb,4,Good learning last week
2025-07-14,FIN-OPS,79af63685d2c,3,Culture improving
2025-07-14,FIN-OPS,29b97656e8ee,2,Good learning last week
2025-07-14,FIN-OPS,6b67e9d9008f,3,Manager support is decent
2025-07-14,FIN-OPS,62c15799ac06,4,Good learning last week
2025-07-14,FIN-OPS,796b367c6c03,4,Good learning last week
2025-07-14,FIN-OPS,48e277f16eab,3,Culture improving
2025-07-14,CS-SUPPORT,2f6e56a45050,4,Culture improving
2025-07-14,CS-SUPPORT,4697a4eb35b0,3,Culture improving
2025-07-14,CS-SUPPORT,0b75213cac95,4,Payroll cutoff confusion
2025-07-14,CS-SUPPORT,748bdcbbdc1c,5,Payroll cutoff confusion
2025-07-14,CS-SUPPORT,c441c44213ed,3,Good learning last week
2025-07-14,CS-SUPPORT,df83c83b6759,3,Need career path clarity
2025-07-14,CS-SUPPORT,12c12b2693f2,4,Good learning last week
2025-07-14,CS-SUPPORT,261065c7e8c2,3,Workload spiking near deadlines
2025-07-14,CS-SUPPORT,813efa59f985,4,Need career path clarity
2025-07-15,ENG-PLATFORM,cd4dd1beb52b,3,Culture improving
2025-07-15,ENG-PLATFORM,6f323a85838a,4,Good learning last week
2025-07-15,ENG-PLATFORM,f65b751f5aea,4,Culture improving
2025-07-15,ENG-PLATFORM,397ec0744e99,4,Payroll cutoff confusion
2025-07-15,ENG-PLATFORM,1f903ca452ec,3,Culture improving
2025-07-15,ENG-PLATFORM,24bf71145948,3,Payroll cutoff confusion
2025-07-15,ENG-PLATFORM,1d8dcb5ae205,4,Workload spiking near deadlines
2025-07-15,ENG-PLATFORM,874fefaa4a1c,2,Manager support is decent
2025-07-15,ENG-PLATFORM,063b54898bc9,5,Workload spiking near deadlines
2025-07-15,RISK-OPS,9f77826ebed3,2,Good learning last week
2025-07-15,RISK-OPS,74e050844ced,2,Workload spiking near deadlines
2025-07-15,RISK-OPS,843425aeec78,4,Payroll cutoff confusion
2025-07-15,RISK-OPS,df83c83b6759,2,Payroll cutoff confusion
2025-07-15,RISK-OPS,67edb7a8e8fe,3,Workload spiking near deadlines
2025-07-15,FIN-OPS,f905c3dc0105,4,Need career path clarity
2025-07-15,FIN-OPS,a2bcde3c7acd,2,Too many alerts this sprint
2025-07-15,FIN-OPS,f905c3dc0105,3,Workload spiking near deadlines
2025-07-15,FIN-OPS,118ef7411dbd,5,Need career path clarity
2025-07-15,FIN-OPS,65eb7ae11d36,3,Manager support is decent
2025-07-15,CS-SUPPORT,874fefaa4a1c,3,Good learning last week
2025-07-15,CS-SUPPORT,2086812e1e39,4,Too many alerts this sprint
2025-07-15,CS-SUPPORT,063b54898bc9,3,Too many alerts this sprint
2025-07-15,CS-SUPPORT,4e6710db3210,4,Manager support is decent
2025-07-15,CS-SUPPORT,df83c83b6759,4,Payroll cutoff confusion
2025-07-15,CS-SUPPORT,ba0d2fb77d37,3,Good learning last week
2025-07-16,ENG-PLATFORM,76e54f039797,2,Workload spiking near deadlines
2025-07-16,ENG-PLATFORM,594548490b12,4,Need career path clarity
2025-07-16,ENG-PLATFORM,2f6e56a45050,4,Payroll cutoff confusion
2025-07-16,ENG-PLATFORM,43f3618fdbad,5,Workload spiking near deadlines
2025-07-16,ENG-PLATFORM,796b367c6c03,3,Manager support is decent
2025-07-16,ENG-PLATFORM,f65b751f5aea,4,Culture improving
2025-07-16,ENG-PLATFORM,ba0d2fb77d37,2,Workload spiking near deadlines
2025-07-16,ENG-PLATFORM,6f323a85838a,3,Payroll cutoff confusion
2025-07-16,ENG-PLATFORM,e505b4d1a379,2,Manager support is decent
2025-07-16,RISK-OPS,26dcde7c76cd,4,Workload spiking near deadlines
2025-07-16,RISK-OPS,a69f8dbf16c0,3,Workload spiking near deadlines
2025-07-16,RISK-OPS,a6acc0407327,4,Waiting on reimbursement
2025-07-16,RISK-OPS,661e62e71408,3,Manager support is decent
2025-07-16,RISK-OPS,29b97656e8ee,2,Good learning last week
2025-07-16,RISK-OPS,ba0d2fb77d37,3,Culture improving
2025-07-16,RISK-OPS,50567a292335,2,Manager support is decent
2025-07-16,RISK-OPS,118ef7411dbd,3,Workload spiking near deadlines
2025-07-16,RISK-OPS,748bdcbbdc1c,3,Good learning last week
2025-07-16,FIN-OPS,397f3205e12f,4,Need career path clarity
2025-07-16,FIN-OPS,4e39552e8ba3,3,Workload spiking near deadlines
2025-07-16,FIN-OPS,3c072731233c,3,Payroll cutoff confusion
2025-07-16,FIN-OPS,c82684ec8b83,3,Culture improving
2025-07-16,FIN-OPS,dacbf99a38e0,4,Need career path clarity
2025-07-16,FIN-OPS,1d8dcb5ae205,5,Need career path clarity
2025-07-16,CS-SUPPORT,342f2d338a38,4,Too many alerts this sprint
2025-07-16,CS-SUPPORT,c5b54be832cb,3,Manager support is decent
2025-07-16,CS-SUPPORT,ebf98a19cb32,3,Waiting on reimbursement
2025-07-16,CS-SUPPORT,2f6e56a45050,5,Waiting on reimbursement
2025-07-16,CS-SUPPORT,261065c7e8c2,4,Culture improving
2025-07-16,CS-SUPPORT,63d4352f9a2b,2,Manager support is decent
2025-07-17,ENG-PLATFORM,4697a4eb35b0,4,Culture improving
2025-07-17,ENG-PLATFORM,c441c44213ed,3,Manager support is decent
2025-07-17,ENG-PLATFORM,c2b2121c35da,2,Waiting on reimbursement
2025-07-17,ENG-PLATFORM,a8c6a5afb514,4,Need career path clarity
2025-07-17,ENG-PLATFORM,d4bddd8e65f9,2,Manager support is decent
2025-07-17,RISK-OPS,dacbf99a38e0,2,Culture improving
2025-07-17,RISK-OPS,9069c6c5c535,3,Workload spiking near deadlines
2025-07-17,RISK-OPS,4a61d470416d,3,Need career path clarity
2025-07-17,RISK-OPS,4e39552e8ba3,2,Good learning last week
2025-07-17,RISK-OPS,2f0472885eaa,4,Waiting on reimbursement
2025-07-17,RISK-OPS,76e54f039797,3,Waiting on reimbursement
2025-07-17,RISK-OPS,999a20965980,3,Too many alerts this sprint
2025-07-17,RISK-OPS,e505b4d1a379,3,Waiting on reimbursement
2025-07-17,RISK-OPS,74e050844ced,2,Need career path clarity
2025-07-17,RISK-OPS,5ae114878fe7,3,Too many alerts this sprint
2025-07-17,FIN-OPS,5b6b72764a79,2,Culture improving
2025-07-17,FIN-OPS,397ec0744e99,3,Payroll cutoff confusion
2025-07-17,FIN-OPS,0cd6d1f6eb44,4,Good learning last week
2025-07-17,FIN-OPS,1f903ca452ec,2,Waiting on reimbursement
2025-07-17,FIN-OPS,29b97656e8ee,2,Need career path clarity
2025-07-17,FIN-OPS,b6e5a7ed9cea,4,Need career path clarity
2025-07-17,FIN-OPS,c5b54be832cb,3,Payroll cutoff confusion
2025-07-17,FIN-OPS,b6e5a7ed9cea,4,Waiting on reimbursement
2025-07-17,FIN-OPS,29b97656e8ee,3,Good learning last week
2025-07-17,FIN-OPS,79af63685d2c,3,Waiting on reimbursement
2025-07-17,FIN-OPS,48e277f16eab,3,Too many alerts this sprint
2025-07-17,FIN-OPS,261065c7e8c2,5,Payroll cutoff confusion
2025-07-17,CS-SUPPORT,3e500fa1f2aa,4,Too many alerts this sprint
2025-07-17,CS-SUPPORT,063b54898bc9,4,Culture improving
2025-07-17,CS-SUPPORT,d048f004ae50,4,Good learning last week
2025-07-17,CS-SUPPORT,20eae3948e94,4,Waiting on reimbursement
2025-07-17,CS-SUPPORT,76e54f039797,4,Workload spiking near deadlines
2025-07-17,CS-SUPPORT,35f8c8fe812a,4,Good learning last week
2025-07-17,CS-SUPPORT,367e82d0c267,3,Manager support is decent
2025-07-17,CS-SUPPORT,063b54898bc9,4,Payroll cutoff confusion
2025-07-18,ENG-PLATFORM,3c072731233c,3,Good learning last week
2025-07-18,ENG-PLATFORM,397ec0744e99,5,Waiting on reimbursement
2025-07-18,ENG-PLATFORM,c9202ac25327,4,Need career path clarity
2025-07-18,ENG-PLATFORM,1acf7e8fda5e,4,Payroll cutoff confusion
2025-07-18,ENG-PLATFORM,5581e8598db1,4,Need career path clarity
2025-07-18,ENG-PLATFORM,da7d4bb97c8d,2,Culture improving
2025-07-18,ENG-PLATFORM,796b367c6c03,4,Manager support is decent
2025-07-18,RISK-OPS,342f2d338a38,2,Culture improving
2025-07-18,RISK-OPS,24bf71145948,4,Workload spiking near deadlines
2025-07-18,RISK-OPS,ba0d2fb77d37,3,Culture improving
2025-07-18,RISK-OPS,4e6710db3210,3,Manager support is decent
2025-07-18,RISK-OPS,a2bcde3c7acd,2,Too many alerts this sprint
2025-07-18,RISK-OPS,2b21ea99c2cb,4,Good learning last week
2025-07-18,FIN-OPS,df83c83b6759,4,Payroll cutoff confusion
2025-07-18,FIN-OPS,342f2d338a38,5,Waiting on reimbursement
2025-07-18,FIN-OPS,0defd3f62cf1,2,Payroll cutoff confusion
2025-07-18,FIN-OPS,d4bddd8e65f9,3,Need career path clarity
2025-07-18,FIN-OPS,d5d2de92b85b,2,Manager support is decent
2025-07-18,FIN-OPS,ae3fc8dad4c6,5,Waiting on reimbursement
2025-07-18,FIN-OPS,0defd3f62cf1,3,Culture improving
2025-07-18,FIN-OPS,1f903ca452ec,3,Payroll cutoff confusion
2025-07-18,FIN-OPS,0defd3f62cf1,4,Manager support is decent
2025-07-18,FIN-OPS,367e82d0c267,5,Payroll cutoff confusion
2025-07-18,FIN-OPS,2b07266ee11b,2,Too many alerts this sprint
2025-07-18,FIN-OPS,12c12b2693f2,5,Manager support is decent
2025-07-18,CS-SUPPORT,1c3cb3049c90,3,Manager support is decent
2025-07-18,CS-SUPPORT,41a64d7e9787,3,Good learning last week
2025-07-18,CS-SUPPORT,631819e57e4c,3,Waiting on reimbursement
2025-07-18,CS-SUPPORT,b6e5a7ed9cea,4,Need career path clarity
2025-07-18,CS-SUPPORT,788047dafc58,3,Need career path clarity
2025-07-19,ENG-PLATFORM,1d8dcb5ae205,5,Need career path clarity
2025-07-19,ENG-PLATFORM,48e277f16eab,2,Good learning last week
2025-07-19,ENG-PLATFORM,b5b3cd7d192c,4,Need career path clarity
2025-07-19,ENG-PLATFORM,50567a292335,2,Good learning last week
2025-07-19,ENG-PLATFORM,a6acc0407327,3,Manager support is decent
2025-07-19,ENG-PLATFORM,2f0472885eaa,2,Waiting on reimbursement
2025-07-19,ENG-PLATFORM,63d4352f9a2b,3,Good learning last week
2025-07-19,RISK-OPS,d048f004ae50,3,Payroll cutoff confusion
2025-07-19,RISK-OPS,874fefaa4a1c,3,Need career path clarity
2025-07-19,RISK-OPS,c9b13c274f47,3,Manager support is decent
2025-07-19,RISK-OPS,0defd3f62cf1,3,Payroll cutoff confusion
2025-07-19,RISK-OPS,c9213eae3dbc,2,Too many alerts this sprint
2025-07-19,RISK-OPS,d5d2de92b85b,4,Manager support is decent
2025-07-19,RISK-OPS,41a64d7e9787,2,Culture improving
2025-07-19,RISK-OPS,3d95247f129e,2,Too many alerts this sprint
2025-07-19,RISK-OPS,d048f004ae50,2,Culture improving
2025-07-19,RISK-OPS,fe3dcaec9a4a,2,Need career path clarity
2025-07-19,RISK-OPS,e0b3852f9439,4,Waiting on reimbursement
2025-07-19,RISK-OPS,2f0472885eaa,3,Need career path clarity
2025-07-19,FIN-OPS,c82684ec8b83,5,Waiting on reimbursement
2025-07-19,FIN-OPS,51a8a8a6b734,3,Payroll cutoff confusion
2025-07-19,FIN-OPS,d07953451aaf,3,Waiting on reimbursement
2025-07-19,FIN-OPS,2b07266ee11b,4,Workload spiking near deadlines
2025-07-19,FIN-OPS,9069c6c5c535,3,Workload spiking near deadlines
2025-07-19,FIN-OPS,c82684ec8b83,3,Good learning last week
2025-07-19,FIN-OPS,063b54898bc9,4,Payroll cutoff confusion
2025-07-19,CS-SUPPORT,76e54f039797,4,Need career path clarity
2025-07-19,CS-SUPPORT,50e3c551bb29,4,Payroll cutoff confusion
2025-07-19,CS-SUPPORT,24bf71145948,2,Workload spiking near deadlines
2025-07-19,CS-SUPPORT,4e6710db3210,3,Too many alerts this sprint
2025-07-19,CS-SUPPORT,4d781f77977b,3,Good learning last week
2025-07-19,CS-SUPPORT,f905c3dc0105,3,Waiting on reimbursement
2025-07-19,CS-SUPPORT,4e39552e8ba3,4,Payroll cutoff confusion
2025-07-19,CS-SUPPORT,dacbf99a38e0,4,Manager support is decent
2025-07-19,CS-SUPPORT,2f0472885eaa,2,Too many alerts this sprint
2025-07-19,CS-SUPPORT,4e39552e8ba3,4,Culture improving
2025-07-19,CS-SUPPORT,da7d4bb97c8d,2,Payroll cutoff confusion
2025-07-20,ENG-PLATFORM,9cfc4f786ecf,2,Good learning last week
2025-07-20,ENG-PLATFORM,29b97656e8ee,2,Payroll cutoff confusion
2025-07-20,ENG-PLATFORM,813efa59f985,3,Manager support is decent
2025-07-20,ENG-PLATFORM,367e82d0c267,2,Good learning last week
2025-07-20,ENG-PLATFORM,a6acc0407327,5,Culture improving
2025-07-20,ENG-PLATFORM,9069c6c5c535,5,Need career path clarity
2025-07-20,ENG-PLATFORM,24bf71145948,4,Waiting on reimbursement
2025-07-20,ENG-PLATFORM,5b6b72764a79,3,Good learning last week
2025-07-20,RISK-OPS,ba0d2fb77d37,3,Too many alerts this sprint
2025-07-20,RISK-OPS,0cd6d1f6eb44,4,Waiting on reimbursement
2025-07-20,RISK-OPS,3e500fa1f2aa,3,Too many alerts this sprint
2025-07-20,RISK-OPS,2f0472885eaa,3,Manager support is decent
2025-07-20,RISK-OPS,999a20965980,3,Workload spiking near deadlines
2025-07-20,FIN-OPS,9069c6c5c535,5,Waiting on reimbursement
2025-07-20,FIN-OPS,796b367c6c03,3,Good learning last week
2025-07-20,FIN-OPS,b99e1c243540,5,Culture improving
2025-07-20,FIN-OPS,ae3fc8dad4c6,3,Need career path clarity
2025-07-20,FIN-OPS,c82684ec8b83,3,Too many alerts this sprint
2025-07-20,FIN-OPS,19b347aa0cd3,4,Need career path clarity
2025-07-20,FIN-OPS,b5b3cd7d192c,2,Manager support is decent
2025-07-20,FIN-OPS,7e3d8f1cdd95,4,Too many alerts this sprint
2025-07-20,FIN-OPS,fe3dcaec9a4a,3,Payroll cutoff confusion
2025-07-20,CS-SUPPORT,3e500fa1f2aa,4,Workload spiking near deadlines
2025-07-20,CS-SUPPORT,a5412d220b3e,5,Manager support is decent
2025-07-20,CS-SUPPORT,35f8c8fe812a,4,Culture improving
2025-07-20,CS-SUPPORT,1c3cb3049c90,2,Need career path clarity
2025-07-20,CS-SUPPORT,843425aeec78,4,Good learning last week
2025-07-20,CS-SUPPORT,f65b751f5aea,3,Culture improving
2025-07-20,CS-SUPPORT,ae3fc8dad4c6,3,Culture improving
2025-07-20,CS-SUPPORT,dacbf99a38e0,4,Waiting on reimbursement
2025-07-20,CS-SUPPORT,ba0d2fb77d37,4,Culture improving
2025-07-20,CS-SUPPORT,8c2215ab08bf,5,Workload spiking near deadlines
2025-07-20,CS-SUPPORT,12c12b2693f2,2,Payroll cutoff confusion
2025-07-20,CS-SUPPORT,932f9ef8af99,2,Waiting on reimbursement
2025-07-21,ENG-PLATFORM,1f903ca452ec,2,Need career path clarity
2025-07-21,ENG-PLATFORM,bbcdb08ce147,5,Waiting on reimbursement
2025-07-21,ENG-PLATFORM,9ce55b01d9e6,5,Too many alerts this sprint
2025-07-21,ENG-PLATFORM,51aee1c13e89,3,Manager support is decent
2025-07-21,ENG-PLATFORM,cb0c50916267,3,Too many alerts this sprint
2025-07-21,ENG-PLATFORM,ebf98a19cb32,3,Waiting on reimbursement
2025-07-21,ENG-PLATFORM,fe2a70fdf392,4,Too many alerts this sprint
2025-07-21,ENG-PLATFORM,f90b99b25650,5,Good learning last week
2025-07-21,ENG-PLATFORM,9cfc4f786ecf,5,Manager support is decent
2025-07-21,ENG-PLATFORM,50e3c551bb29,2,Workload spiking near deadlines
2025-07-21,ENG-PLATFORM,843425aeec78,4,Manager support is decent
2025-07-21,ENG-PLATFORM,c2b2121c35da,4,Good learning last week
2025-07-21,RISK-OPS,a2bcde3c7acd,2,Culture improving
2025-07-21,RISK-OPS,063b54898bc9,2,Need career path clarity
2025-07-21,RISK-OPS,fe3dcaec9a4a,2,Payroll cutoff confusion
2025-07-21,RISK-OPS,1acf7e8fda5e,2,Need career path clarity
2025-07-21,RISK-OPS,594548490b12,2,Manager support is decent
2025-07-21,RISK-OPS,2b07266ee11b,3,Too many alerts this sprint
2025-07-21,RISK-OPS,999a20965980,3,Waiting on reimbursement
2025-07-21,RISK-OPS,a170dfe93b1c,2,Manager support is decent
2025-07-21,RISK-OPS,874fefaa4a1c,4,Workload spiking near deadlines
2025-07-21,RISK-OPS,c9b13c274f47,2,Payroll cutoff confusion
2025-07-21,RISK-OPS,0defd3f62cf1,2,Waiting on reimbursement
2025-07-21,RISK-OPS,d5d2de92b85b,3,Payroll cutoff confusion
2025-07-21,FIN-OPS,594548490b12,2,Waiting on reimbursement
2025-07-21,FIN-OPS,661e62e71408,2,Need career path clarity
2025-07-21,FIN-OPS,0defd3f62cf1,4,Culture improving
2025-07-21,FIN-OPS,4e6710db3210,3,Good learning last week
2025-07-21,FIN-OPS,5ae114878fe7,5,Manager support is decent
2025-07-21,FIN-OPS,cab95421fd1d,4,Too many alerts this sprint
2025-07-21,FIN-OPS,4e39552e8ba3,5,Workload spiking near deadlines
2025-07-21,FIN-OPS,1c3cb3049c90,5,Too many alerts this sprint
2025-07-21,CS-SUPPORT,631819e57e4c,4,Good learning last week
2025-07-21,CS-SUPPORT,62c15799ac06,4,Too many alerts this sprint
2025-07-21,CS-SUPPORT,a170dfe93b1c,2,Good learning last week
2025-07-21,CS-SUPPORT,f65b751f5aea,4,Manager support is decent
2025-07-21,CS-SUPPORT,431c4fe44efd,4,Manager support is decent
2025-07-21,CS-SUPPORT,874fefaa4a1c,2,Culture improving
2025-07-21,CS-SUPPORT,6b67e9d9008f,3,Waiting on reimbursement
2025-07-21,CS-SUPPORT,50567a292335,4,Need career path clarity
2025-07-22,ENG-PLATFORM,da7d4bb97c8d,5,Waiting on reimbursement
2025-07-22,ENG-PLATFORM,c441c44213ed,4,Manager support is decent
2025-07-22,ENG-PLATFORM,932f9ef8af99,4,Manager support is decent
2025-07-22,ENG-PLATFORM,a2bcde3c7acd,3,Good learning last week
2025-07-22,ENG-PLATFORM,12c12b2693f2,2,Need career path clarity
2025-07-22,ENG-PLATFORM,118ef7411dbd,3,Need career path clarity
2025-07-22,ENG-PLATFORM,9cfc4f786ecf,5,Need career path clarity
2025-07-22,ENG-PLATFORM,ebf98a19cb32,5,Waiting on reimbursement
2025-07-22,ENG-PLATFORM,5ae114878fe7,2,Too many alerts this sprint
2025-07-22,ENG-PLATFORM,ebf98a19cb32,4,Good learning last week
2025-07-22,RISK-OPS,f905c3dc0105,3,Need career path clarity
2025-07-22,RISK-OPS,20eae3948e94,2,Too many alerts this sprint
2025-07-22,RISK-OPS,796b367c6c03,3,Good learning last week
2025-07-22,RISK-OPS,43f3618fdbad,2,Manager support is decent
2025-07-22,RISK-OPS,f86dad4f99d0,3,Manager support is decent
2025-07-22,RISK-OPS,1f903ca452ec,4,Workload spiking near deadlines
2025-07-22,RISK-OPS,4697a4eb35b0,2,Manager support is decent
2025-07-22,FIN-OPS,50e3c551bb29,3,Workload spiking near deadlines
2025-07-22,FIN-OPS,51aee1c13e89,4,Culture improving
2025-07-22,FIN-OPS,631819e57e4c,4,Too many alerts this sprint
2025-07-22,FIN-OPS,24bf71145948,3,Waiting on reimbursement
2025-07-22,FIN-OPS,62c15799ac06,3,Manager support is decent
2025-07-22,CS-SUPPORT,b6e5a7ed9cea,4,Too many alerts this sprint
